camera_id,timestamp_vn,motorbike,car,truck,bus,total,file
cam5,2026-01-06 12:26:20,18,25,8,2,53,data/cam5/cam5_20260106_052620.jpg
cam6,2026-01-06 12:26:21,33,12,2,0,47,data/cam6/cam6_20260106_052621.jpg
cam7,2026-01-06 12:26:21,55,11,1,1,68,data/cam7/cam7_20260106_052621.jpg
cam8,2026-01-06 12:26:22,28,17,3,0,48,data/cam8/cam8_20260106_052622.jpg
cam1,2026-01-06 12:31:17,50,30,5,1,86,data/cam1/cam1_20260106_053117.jpg
cam2,2026-01-06 12:31:19,17,3,0,0,20,data/cam2/cam2_20260106_053119.jpg
cam3,2026-01-06 12:31:19,34,5,2,0,41,data/cam3/cam3_20260106_053119.jpg
cam4,2026-01-06 12:31:20,48,14,0,1,63,data/cam4/cam4_20260106_053120.jpg
cam5,2026-01-06 12:31:21,25,16,10,4,55,data/cam5/cam5_20260106_053121.jpg
cam6,2026-01-06 12:31:21,20,6,1,0,27,data/cam6/cam6_20260106_053121.jpg
cam7,2026-01-06 12:31:22,22,7,0,0,29,data/cam7/cam7_20260106_053122.jpg
cam8,2026-01-06 12:31:23,36,21,4,5,66,data/cam8/cam8_20260106_053123.jpg
cam1,2026-01-06 12:36:17,31,31,1,4,67,data/cam1/cam1_20260106_053617.jpg
cam2,2026-01-06 12:36:18,19,4,0,0,23,data/cam2/cam2_20260106_053618.jpg
cam3,2026-01-06 12:36:18,21,4,1,0,26,data/cam3/cam3_20260106_053618.jpg
cam4,2026-01-06 12:36:19,33,9,5,2,49,data/cam4/cam4_20260106_053619.jpg
